label,statement,subject,speaker,speaker's job title,state,party,barely true counts,false counts,half true counts,mostly true counts,pants on fire counts,context,polarity,subjectiveWordsCount,subjectivity
0,283,3,766,663,43,16,13.0,22.0,11.0,4.0,2.0,991,-0.1,6,2
2,2,10,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2470,0.375,3,2
4,65,66,113,888,3,4,4.0,2.0,12.0,11.0,3.0,634,0.0,1,1
3,113,2,145,160,70,4,0.0,1.0,1.0,0.0,0.0,160,0.0,0,1
3,3002,65,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1688,0.0,2,1
0,779,2,108,788,43,4,0.0,2.0,1.0,2.0,1.0,580,0.0,2,1
4,3708,80,466,974,4,13,0.0,0.0,0.0,1.0,0.0,32,0.0,1,1
5,647,31,240,506,73,13,3.0,5.0,4.0,4.0,2.0,1646,0.525,2,0
4,2,14,1146,395,12,13,0.0,0.0,0.0,1.0,0.0,1916,0.65,3,0
3,20,24,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,505,0.0,1,1
3,2,15,991,783,12,16,33.0,24.0,32.0,35.0,5.0,2543,0.0,3,1
3,257,30,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1001,0.5,1,2
0,1,5,450,734,56,4,0.0,1.0,0.0,1.0,0.0,838,0.0,0,1
5,2,115,15,768,12,4,1.0,0.0,1.0,0.0,2.0,311,0.0,2,1
0,1,6,82,698,36,4,3.0,1.0,4.0,4.0,1.0,2389,0.13636363636363635,5,2
5,153,18,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1548,-0.2333333333333333,1,2
3,2,115,7,850,54,4,0.0,0.0,3.0,0.0,0.0,887,0.35,2,2
2,1,94,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3043,0.10000000000000002,2,2
4,22,3,1058,376,56,4,0.0,0.0,0.0,1.0,0.0,1966,0.0,3,1
0,10,12,801,790,2,16,31.0,39.0,31.0,37.0,8.0,762,0.13636363636363635,0,2
0,1,48,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1966,0.0,0,1
1,3149,17,80,530,18,4,70.0,71.0,160.0,163.0,9.0,168,0.08333333333333333,3,2
0,851,13,1424,610,34,16,3.0,1.0,1.0,0.0,0.0,576,-0.07142857142857142,3,2
4,1,9,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,810,-0.1,3,1
1,173,6,508,7,54,16,1.0,4.0,3.0,3.0,0.0,2585,-0.16666666666666666,2,1
1,51,20,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2078,0.0,1,1
2,1286,148,1254,94,23,16,7.0,8.0,10.0,12.0,3.0,2308,0.6666666666666667,4,0
4,2,40,1255,432,56,4,0.0,0.0,1.0,2.0,0.0,1133,0.0,1,1
4,2843,2,127,764,36,4,0.0,3.0,4.0,4.0,0.0,1492,0.0,1,1
4,2,2,378,775,12,4,7.0,9.0,8.0,15.0,3.0,1249,0.0,2,1
4,2288,26,521,568,37,11,3.0,2.0,5.0,6.0,0.0,1966,0.0,0,1
3,1,56,303,772,12,16,0.0,1.0,1.0,0.0,1.0,445,0.0,0,1
1,1252,48,937,891,49,4,0.0,0.0,0.0,0.0,0.0,2831,0.08333333333333333,6,1
4,2,9,313,376,56,13,0.0,0.0,0.0,1.0,0.0,2424,0.19318181818181815,2,2
3,1,50,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2991,0.0,0,1
4,209,7,1264,641,18,16,0.0,1.0,1.0,1.0,0.0,2110,0.0,0,1
4,1,8,127,764,36,4,0.0,3.0,4.0,4.0,0.0,2768,-0.08333333333333333,1,1
2,2,135,374,978,12,16,1.0,0.0,0.0,0.0,0.0,1264,0.0,0,1
4,2174,6,74,840,18,4,0.0,1.0,0.0,3.0,0.0,2013,-0.075,2,2
1,1,10,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1264,0.0,0,1
2,10,10,465,987,13,16,1.0,1.0,1.0,0.0,0.0,427,0.25,1,2
0,124,2,1558,783,44,16,2.0,3.0,3.0,2.0,0.0,2200,0.0,2,1
4,1102,3,443,197,43,4,1.0,1.0,0.0,1.0,0.0,634,-0.05555555555555555,6,2
1,65,66,1343,64,56,16,3.0,2.0,2.0,0.0,1.0,2458,-0.10833333333333334,3,1
0,1,8,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1350,0.0,2,1
4,2,15,1593,157,70,4,0.0,1.0,2.0,2.0,0.0,806,0.75,1,0
2,233,46,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2870,0.5,1,0
3,51,15,80,530,18,4,70.0,71.0,160.0,163.0,9.0,511,0.0,0,1
3,713,12,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1134,0.07500000000000001,1,2
5,264,9,308,690,56,16,1.0,0.0,0.0,0.0,1.0,673,0.0,0,1
2,878,7,1394,783,14,16,1.0,1.0,3.0,4.0,1.0,806,0.0,3,1
2,402,3,24,919,49,16,2.0,2.0,0.0,2.0,1.0,1167,0.6,1,0
3,76,3,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,260,0.8,2,0
4,1,3,1082,185,30,16,8.0,22.0,6.0,4.0,16.0,2927,0.0,1,1
4,2,126,1196,755,41,16,0.0,1.0,0.0,2.0,0.0,2375,0.0,2,2
5,10,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,368,0.0,2,1
3,2,6,359,782,14,16,5.0,1.0,4.0,5.0,1.0,2638,0.2333333333333333,2,1
2,2,66,1254,94,23,16,7.0,8.0,10.0,12.0,3.0,368,0.0,0,1
3,296,15,743,790,10,4,11.0,10.0,21.0,16.0,4.0,2043,0.0,2,1
3,247,26,229,971,14,16,0.0,0.0,1.0,0.0,0.0,161,0.0,1,1
3,2,12,268,698,12,4,0.0,0.0,2.0,1.0,0.0,682,0.05,4,1
1,113,93,823,783,14,16,2.0,3.0,3.0,2.0,0.0,518,-0.25,4,1
2,390,75,991,783,12,16,33.0,24.0,32.0,35.0,5.0,3046,-0.25,3,2
3,257,30,349,918,49,4,7.0,4.0,5.0,4.0,1.0,1264,0.5,2,2
4,1646,6,1076,941,56,16,1.0,0.0,3.0,1.0,0.0,1700,0.0,4,1
0,2,3,1201,181,14,16,4.0,8.0,3.0,2.0,1.0,1121,0.2,3,2
2,2660,61,1183,323,41,16,5.0,2.0,3.0,0.0,1.0,1121,0.0,0,1
0,1,13,231,758,56,4,0.0,1.0,1.0,0.0,0.0,726,0.0,1,1
2,250,48,76,634,56,13,1.0,0.0,0.0,0.0,0.0,1836,0.0625,2,2
5,3702,46,517,955,56,4,1.0,0.0,1.0,0.0,1.0,721,0.0,0,1
5,186,18,773,647,56,16,5.0,3.0,6.0,2.0,1.0,2363,0.0,1,1
1,666,24,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,665,0.125,2,2
1,1,113,734,588,63,13,0.0,0.0,0.0,0.0,0.0,2347,0.0625,2,2
1,2426,3,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,2013,0.0,4,0
1,1,14,1463,768,54,4,0.0,0.0,1.0,0.0,1.0,1133,-0.4,0,2
4,647,3,781,889,41,4,0.0,2.0,4.0,4.0,1.0,131,0.0,1,1
2,2,24,1270,124,73,16,2.0,12.0,8.0,3.0,1.0,2406,0.0,1,1
2,1,45,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,3072,-0.30000000000000004,0,1
2,1,71,1217,299,56,4,1.0,1.0,2.0,2.0,0.0,435,0.2,2,0
2,13,15,190,811,14,16,1.0,0.0,0.0,0.0,0.0,1350,0.0,1,1
3,2,32,1225,764,38,16,0.0,1.0,1.0,2.0,1.0,2055,0.0,0,1
0,1,10,596,205,60,4,1.0,4.0,1.0,2.0,0.0,1966,0.1,2,1
4,1,13,980,764,18,4,0.0,0.0,2.0,3.0,0.0,2228,0.021645021645021644,3,2
1,1,45,1085,57,7,13,0.0,1.0,1.0,0.0,0.0,2607,0.0,1,1
1,82,53,449,8,56,4,0.0,0.0,1.0,1.0,0.0,2843,0.1,2,2
2,308,48,1134,838,12,4,1.0,0.0,1.0,3.0,0.0,1264,0.0,2,1
0,51,24,294,123,63,16,2.0,1.0,0.0,0.0,0.0,178,0.0,0,1
2,283,30,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,820,0.0,0,1
0,1,13,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3062,0.0,0,1
2,10,10,351,384,56,16,8.0,8.0,10.0,5.0,5.0,531,0.0,1,1
0,22,14,399,783,5,4,1.0,1.0,0.0,4.0,0.0,2125,0.0,1,1
5,9453,118,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,2060,-0.05681818181818182,2,2
4,153,38,113,888,3,4,4.0,2.0,12.0,11.0,3.0,1733,0.25,4,2
2,1,129,498,783,36,4,2.0,0.0,2.0,1.0,0.0,1496,0.2,3,1
0,2,68,445,612,70,16,2.0,3.0,2.0,2.0,1.0,452,-0.006818181818181821,1,2
3,94,3,552,998,49,4,2.0,1.0,2.0,5.0,1.0,1709,0.0,0,1
4,2,26,1256,595,63,16,1.0,0.0,4.0,3.0,0.0,2241,0.0,1,1
0,51,21,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1004,0.0,0,1
3,765,36,389,785,43,4,1.0,3.0,4.0,6.0,0.0,1476,0.07142857142857142,5,2
0,23,85,1450,348,26,4,0.0,1.0,3.0,4.0,0.0,1004,0.0,0,1
2,65,139,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,1652,0.0,0,1
2,65,61,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,2584,0.0,1,1
0,765,7,666,755,56,16,0.0,2.0,1.0,0.0,1.0,392,0.1,3,1
0,247,30,422,698,14,4,0.0,1.0,0.0,0.0,0.0,1264,0.0,1,1
2,1,2,1040,385,43,16,1.0,0.0,1.0,0.0,0.0,2429,0.0,3,1
2,1214,2,593,568,38,4,40.0,29.0,69.0,76.0,7.0,145,0.25,3,0
0,1,66,1559,613,38,13,0.0,1.0,0.0,0.0,0.0,1700,-0.08333333333333333,1,1
3,65,7,340,761,73,4,0.0,0.0,1.0,0.0,0.0,1613,0.8,2,0
2,402,68,1066,376,49,16,1.0,1.0,0.0,0.0,1.0,749,0.0,2,1
1,714,7,766,663,43,16,13.0,22.0,11.0,4.0,2.0,2440,0.0,2,1
2,247,13,230,35,14,13,1.0,0.0,0.0,0.0,0.0,1264,-0.25,3,1
5,1,12,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1700,0.04999999999999999,2,0
4,2019,103,80,530,18,4,70.0,71.0,160.0,163.0,9.0,727,0.5,1,2
0,220,3,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,1286,-0.25,1,2
3,1,3,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1700,0.13636363636363635,1,2
4,293,5,242,322,36,16,10.0,17.0,27.0,19.0,8.0,558,-0.16666666666666666,1,1
0,86,8,296,790,36,4,0.0,4.0,2.0,8.0,0.0,2174,0.16666666666666666,2,2
2,2,38,503,768,63,16,1.0,0.0,0.0,0.0,0.0,1009,0.0,1,1
4,35,20,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,1167,-0.05555555555555555,2,1
2,3818,71,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3062,0.0,0,1
2,400,7,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,1164,0.0,1,1
3,1865,12,565,893,56,16,11.0,3.0,8.0,6.0,5.0,811,0.0,0,1
3,1,13,773,647,56,16,5.0,3.0,6.0,2.0,1.0,2811,0.0,2,1
0,1,118,1324,755,63,16,2.0,4.0,1.0,0.0,0.0,427,-0.125,2,1
0,2661,9,1335,36,56,4,0.0,1.0,0.0,0.0,0.0,1121,0.0,0,1
0,65,6,322,638,47,10,0.0,1.0,0.0,0.0,0.0,1566,0.0,0,2
4,219,9,1243,634,45,13,0.0,0.0,1.0,1.0,0.0,868,-0.05555555555555555,2,1
0,2,151,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1700,0.0,0,1
2,209,118,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2333,0.16666666666666666,2,2
2,51,10,1366,647,32,16,2.0,1.0,0.0,1.0,1.0,566,0.0,0,1
1,247,5,1355,690,14,16,0.0,0.0,0.0,0.0,0.0,1894,0.0,1,1
0,51,12,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1386,0.0,1,1
0,1841,85,897,37,63,16,1.0,10.0,3.0,2.0,1.0,2829,0.0,1,1
1,2442,3,154,320,63,16,6.0,5.0,7.0,6.0,3.0,452,0.0,1,2
3,2,31,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1121,0.4055555555555556,3,0
3,290,31,560,331,45,16,0.0,0.0,1.0,0.0,0.0,660,0.0,2,1
0,2,2,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,973,0.0,0,1
1,412,38,547,768,63,4,1.0,0.0,4.0,1.0,0.0,820,0.0,0,1
2,1,13,1128,162,7,4,1.0,0.0,0.0,0.0,0.0,1004,0.0,2,2
5,1,8,249,267,45,16,0.0,0.0,1.0,1.0,1.0,1646,0.2,0,1
2,23,12,378,775,12,4,7.0,9.0,8.0,15.0,3.0,2565,0.17532467532467533,4,2
1,27,44,671,357,73,16,2.0,0.0,1.0,2.0,2.0,2199,0.0,0,1
1,1,110,242,322,36,16,10.0,17.0,27.0,19.0,8.0,991,0.5,3,2
4,113,10,31,515,49,15,0.0,0.0,1.0,2.0,0.0,607,-0.3,1,2
1,77,7,705,556,51,16,4.0,4.0,0.0,0.0,1.0,983,-0.1,2,1
2,1,40,1419,11,56,13,1.0,0.0,0.0,0.0,0.0,1825,0.0,1,1
2,217,2,1283,690,12,16,1.0,0.0,0.0,0.0,0.0,1947,0.0,3,2
1,1,17,889,783,56,16,2.0,4.0,4.0,3.0,0.0,1498,0.0,1,1
3,23,48,1618,739,39,18,1.0,0.0,1.0,0.0,0.0,1960,-0.3125,0,2
1,3016,82,531,719,63,4,1.0,0.0,0.0,0.0,0.0,2939,0.25,1,2
0,10,65,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3006,0.0,1,0
0,1,15,1082,185,30,16,8.0,22.0,6.0,4.0,16.0,823,0.0,2,1
2,1014,2,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2296,0.0,0,1
4,76,3,1340,275,12,4,0.0,1.0,1.0,1.0,0.0,2932,0.3,0,1
0,595,2,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1657,0.0909090909090909,1,2
2,35,7,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1700,0.0,1,1
3,86,13,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2296,0.0,0,1
3,746,3,847,483,43,16,4.0,5.0,4.0,5.0,6.0,1004,-0.0625,1,1
3,264,130,389,785,43,4,1.0,3.0,4.0,6.0,0.0,833,0.2,2,2
1,2,45,971,921,5,4,0.0,1.0,1.0,0.0,1.0,1997,0.0,0,1
0,1,45,1054,690,54,16,0.0,1.0,0.0,0.0,0.0,799,0.0,0,1
2,1,117,1250,408,18,4,1.0,1.0,1.0,2.0,0.0,1873,0.0,1,1
3,960,97,349,918,49,4,7.0,4.0,5.0,4.0,1.0,179,0.0,3,1
3,5270,2,1272,698,14,16,0.0,0.0,2.0,0.0,0.0,1264,-0.225,2,1
1,22,5,800,931,49,16,1.0,2.0,0.0,0.0,1.0,1885,-0.15,2,2
2,65,2,1418,827,63,13,1.0,1.0,0.0,0.0,0.0,922,0.057142857142857134,5,2
1,2,13,151,755,63,16,0.0,1.0,4.0,3.0,0.0,1009,0.0,3,2
3,227,46,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,2685,0.0,3,1
0,9,63,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1095,0.2857142857142857,2,2
3,951,66,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1449,0.0,2,1
1,1377,12,1596,964,14,13,0.0,0.0,0.0,0.0,0.0,2792,0.6,2,0
2,2280,2,218,769,35,16,3.0,2.0,0.0,0.0,0.0,1828,0.0,2,2
5,662,68,951,391,24,16,0.0,0.0,0.0,0.0,1.0,516,0.0,1,1
0,1,110,428,64,56,16,0.0,1.0,0.0,0.0,0.0,467,-0.16666666666666666,4,1
0,477,12,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1196,0.0,0,1
0,1,7,1017,320,51,16,0.0,2.0,0.0,0.0,0.0,2378,0.0,4,1
0,1,15,743,790,10,4,11.0,10.0,21.0,16.0,4.0,1869,0.0,0,1
3,1,48,137,300,56,4,2.0,3.0,5.0,7.0,3.0,1803,0.16,1,2
0,1,22,1557,415,73,4,2.0,5.0,8.0,5.0,3.0,561,0.0,0,1
3,51,105,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1003,0.0,0,1
4,1,9,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,427,0.0,0,1
1,2,38,1256,595,63,16,1.0,0.0,4.0,3.0,0.0,533,0.0,5,1
3,1,7,1013,209,73,16,2.0,4.0,1.0,2.0,1.0,427,0.0,1,1
4,282,20,801,790,2,16,31.0,39.0,31.0,37.0,8.0,168,0.0,2,1
0,65,68,8,764,12,4,6.0,5.0,4.0,11.0,1.0,1004,0.0,0,1
3,5272,7,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,697,0.15,3,2
1,7,61,113,888,3,4,4.0,2.0,12.0,11.0,3.0,2345,0.09545454545454546,0,1
1,2,12,168,637,14,16,0.0,2.0,0.0,0.0,0.0,2752,-0.5,1,0
0,13,15,1561,764,3,16,3.0,4.0,2.0,3.0,1.0,2066,0.0,2,1
1,153,40,1108,153,43,4,0.0,0.0,1.0,0.0,0.0,1656,0.15,1,2
3,1706,141,991,783,12,16,33.0,24.0,32.0,35.0,5.0,377,0.0,0,1
3,2,9,939,575,5,4,0.0,0.0,1.0,1.0,0.0,2039,0.16,1,2
3,22,3,844,924,49,16,0.0,0.0,1.0,0.0,1.0,749,0.4,1,0
2,746,15,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1680,-0.375,2,2
1,1,5,1088,718,12,4,0.0,0.0,0.0,0.0,0.0,1029,0.0,0,1
3,912,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3069,0.0,0,1
0,1,18,1339,698,45,4,0.0,2.0,0.0,0.0,0.0,820,-0.1,2,1
3,1,45,80,530,18,4,70.0,71.0,160.0,163.0,9.0,566,0.0,1,1
3,342,61,80,530,18,4,70.0,71.0,160.0,163.0,9.0,252,0.0,3,1
1,2,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1693,0.5,1,2
0,1,8,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1733,0.13636363636363635,0,2
3,22,24,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1646,0.0,0,1
0,83,18,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1681,-0.1,1,1
3,51,137,378,775,12,4,7.0,9.0,8.0,15.0,3.0,2088,0.0,2,2
0,2,2,823,783,14,16,2.0,3.0,3.0,2.0,0.0,1373,0.0,1,1
2,22,12,593,568,38,4,40.0,29.0,69.0,76.0,7.0,159,0.55,1,0
4,28,24,240,506,73,13,3.0,5.0,4.0,4.0,2.0,447,0.0,2,1
1,1,46,606,375,45,13,0.0,0.0,0.0,0.0,0.0,2679,0.0,0,1
4,2643,3,711,785,43,16,1.0,0.0,3.0,3.0,0.0,737,0.0,1,1
1,2,87,187,333,14,16,0.0,0.0,0.0,0.0,0.0,2822,0.0,2,1
3,153,36,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1560,-0.1,0,1
2,169,15,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1651,0.0,3,1
0,1,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1211,-0.09523809523809523,4,1
5,124,9,1221,690,73,4,0.0,2.0,2.0,3.0,1.0,839,0.1,2,2
3,2,2,596,205,60,4,1.0,4.0,1.0,2.0,0.0,2126,-0.05476190476190476,3,1
1,1928,7,791,637,27,4,3.0,2.0,2.0,5.0,0.0,1329,0.18125,7,1
1,89,111,743,790,10,4,11.0,10.0,21.0,16.0,4.0,1337,0.0,2,1
3,182,65,962,790,51,16,2.0,2.0,4.0,2.0,0.0,2534,0.08333333333333334,2,2
4,517,18,526,82,5,4,1.0,0.0,1.0,1.0,0.0,1117,0.0,1,1
0,739,9,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1700,0.0,1,1
4,169,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,136,-0.16666666666666666,1,1
5,238,24,1468,762,73,4,0.0,0.0,0.0,0.0,2.0,1021,0.009090909090909087,4,1
0,1016,94,80,530,18,4,70.0,71.0,160.0,163.0,9.0,767,0.11666666666666665,4,1
3,2,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1328,0.24285714285714285,2,2
2,1,10,1533,350,41,16,2.0,0.0,1.0,1.0,0.0,427,-0.4000000000000001,3,2
5,1,13,819,606,12,16,2.0,1.0,0.0,0.0,1.0,2559,0.0,0,1
0,86,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1515,0.25,2,2
1,390,3,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1834,0.04545454545454545,5,1
3,90,2,801,790,2,16,31.0,39.0,31.0,37.0,8.0,199,0.2,0,1
2,1,45,695,984,56,16,1.0,1.0,1.0,3.0,0.0,1936,0.0,1,1
1,90,8,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,1560,0.0,1,1
2,1807,43,888,718,73,4,2.0,1.0,0.0,0.0,0.0,1004,0.0,0,1
1,2,51,723,786,43,16,5.0,3.0,4.0,1.0,1.0,1696,0.5,4,2
1,1,12,541,164,26,2,7.0,6.0,3.0,5.0,1.0,2546,0.0,3,1
0,7,32,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1566,-0.5,3,2
1,27,2,593,568,38,4,40.0,29.0,69.0,76.0,7.0,166,-0.16666666666666666,1,2
4,1,13,661,719,12,16,0.0,1.0,1.0,1.0,1.0,2576,0.7,1,0
4,2,94,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1088,0.0,0,1
0,1535,31,27,789,12,16,6.0,9.0,3.0,1.0,4.0,1074,0.2,0,1
2,257,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1700,0.35,2,2
4,2,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1516,-0.3333333333333333,1,1
3,18,6,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1254,0.0,2,1
1,73,50,704,181,54,4,0.0,0.0,0.0,0.0,0.0,2409,0.2111111111111111,2,2
0,432,10,102,828,49,16,1.0,1.0,0.0,0.0,0.0,1853,0.0,1,1
0,1026,9,1242,855,45,13,0.0,1.0,0.0,0.0,0.0,3041,0.0,0,1
1,9558,3,1007,670,36,16,0.0,0.0,0.0,0.0,0.0,2704,0.0987878787878788,3,2
0,1,15,196,208,12,16,3.0,1.0,0.0,0.0,0.0,1121,0.0,1,1
3,1,9,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,768,1.0,1,0
3,592,13,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2861,0.03333333333333333,1,1
1,932,10,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,2869,0.33392857142857146,2,2
5,1,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,594,0.0,0,1
3,1,85,359,782,14,16,5.0,1.0,4.0,5.0,1.0,489,0.0,0,1
3,432,2,542,498,15,4,1.0,0.0,1.0,0.0,0.0,2952,0.0,1,1
0,1247,12,113,888,3,4,4.0,2.0,12.0,11.0,3.0,150,0.4000000000000001,2,2
3,1,24,1087,139,14,4,3.0,0.0,1.0,2.0,0.0,489,0.0,0,1
2,90,20,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1387,0.0,1,1
0,765,68,1433,763,72,16,1.0,1.0,0.0,0.0,0.0,566,0.10714285714285716,7,1
1,649,12,137,300,56,4,2.0,3.0,5.0,7.0,3.0,1121,0.0,2,1
1,264,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2624,-0.07142857142857142,1,1
4,10,13,369,734,56,16,0.0,0.0,0.0,1.0,0.0,613,-0.5,2,2
1,2,87,1311,338,12,16,0.0,0.0,0.0,1.0,0.0,1940,-0.16666666666666666,2,1
2,1,46,1514,287,43,4,2.0,6.0,7.0,4.0,1.0,3034,-0.125,1,1
5,765,14,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1095,0.6,3,0
3,2,36,574,755,14,4,3.0,0.0,4.0,3.0,0.0,1264,0.0,0,1
3,2,12,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,2042,0.4166666666666666,2,2
1,1,3,573,106,56,4,1.0,1.0,2.0,0.0,0.0,1133,0.0,1,1
2,2084,122,624,937,24,4,2.0,1.0,0.0,1.0,0.0,851,0.25,1,2
1,319,38,711,785,43,16,1.0,0.0,3.0,3.0,0.0,2095,0.0,1,1
1,165,30,593,568,38,4,40.0,29.0,69.0,76.0,7.0,3044,0.0,0,1
0,1,87,75,11,56,13,0.0,1.0,0.0,0.0,0.0,944,0.0,0,1
1,28,12,790,324,43,16,9.0,8.0,10.0,18.0,3.0,1603,0.0,0,1
2,86,20,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1457,0.0,1,1
1,402,12,790,324,43,16,9.0,8.0,10.0,18.0,3.0,2533,0.25,4,2
4,336,18,1585,4,56,13,0.0,0.0,1.0,1.0,0.0,1752,0.0,1,1
3,23,70,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,388,0.0,0,1
3,523,13,725,423,73,16,2.0,4.0,1.0,0.0,0.0,2377,-0.1,4,2
4,1,10,1082,185,30,16,8.0,22.0,6.0,4.0,16.0,1081,-0.25,3,2
5,1,10,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3062,0.0,0,1
4,9589,89,166,342,12,13,0.0,0.0,0.0,1.0,0.0,401,0.0,2,1
1,65,38,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,737,0.0,0,1
1,169,12,80,530,18,4,70.0,71.0,160.0,163.0,9.0,180,0.0,1,1
0,2,8,470,348,63,16,9.0,6.0,4.0,4.0,4.0,1001,-0.25,1,1
1,83,18,71,719,12,4,0.0,0.0,0.0,1.0,0.0,1966,-1.0,1,0
3,1,13,53,36,35,4,2.0,1.0,3.0,0.0,0.0,2274,-0.125,2,1
1,2,20,823,783,14,16,2.0,3.0,3.0,2.0,0.0,1121,0.02500000000000001,2,2
5,342,61,447,320,47,4,1.0,0.0,0.0,0.0,1.0,2281,0.0,0,1
2,9596,105,113,888,3,4,4.0,2.0,12.0,11.0,3.0,17,0.22500000000000006,4,2
2,1,100,757,768,47,4,1.0,0.0,1.0,1.0,0.0,1631,0.0,2,1
3,1,9,505,674,73,4,1.0,0.0,1.0,1.0,0.0,245,0.0,1,1
2,9,63,577,900,70,13,2.0,1.0,0.0,0.0,0.0,1651,0.0,0,1
1,296,3,790,324,43,16,9.0,8.0,10.0,18.0,3.0,1551,1.0,1,0
4,1183,38,991,783,12,16,33.0,24.0,32.0,35.0,5.0,2423,0.0,0,1
3,185,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2172,0.05,2,2
1,2,17,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,1560,0.0,0,1
3,83,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,826,-0.05,3,2
2,22,66,976,758,56,16,2.0,6.0,1.0,0.0,1.0,2241,0.0,1,1
1,23,9,160,321,24,16,0.0,1.0,4.0,4.0,0.0,2534,0.13636363636363635,1,2
2,1,45,1239,11,70,13,1.0,0.0,0.0,0.0,0.0,1157,0.2,1,1
0,649,118,1082,185,30,16,8.0,22.0,6.0,4.0,16.0,379,0.1,2,2
0,51,22,1365,36,14,4,0.0,0.0,3.0,3.0,1.0,1656,0.0,1,1
